#Frequency ; Level(dBm)
1940000 ; -88,2  ; 
1945000 ; -88,1  ; 
1950000 ; -87,9  ; 
1955000 ; -88,0  ; 
1960000 ; -87,7  ; 
1965000 ; -87,4  ; 
1970000 ; -87,2  ; 
1975000 ; -87,3  ; 
1980000 ; -87,3  ; 
1985000 ; -87,1  ; 
1990000 ; -87,1  ; 
1995000 ; -87,0  ; 
2000000 ; -86,8  ; 
2005000 ; -106,7  ; 
2010000 ; -106,4  ; 
2015000 ; -106,3  ; 
2020000 ; -106,2  ; 
2025000 ; -106,3  ; 
2030000 ; -106,2  ; 
2035000 ; -105,8  ; 
2040000 ; -105,8  ; 
2045000 ; -105,7  ; 
2050000 ; -105,9  ; 
2055000 ; -105,6  ; 
2060000 ; -105,4  ; 
2065000 ; -105,2  ; 
2070000 ; -105,3  ; 
2075000 ; -105,3  ; 
2080000 ; -105,4  ; 
2085000 ; -105,4  ; 
2090000 ; -105,7  ; 
2095000 ; -105,4  ; 
2100000 ; -105,6  ; 
2105000 ; -105,3  ; 
2110000 ; -105,3  ; 
2115000 ; -105,2  ; 
2120000 ; -105,2  ; 
2125000 ; -105,2  ; 
2130000 ; -105,2  ; 
2135000 ; -105,3  ; 
2140000 ; -105,1  ; 
2145000 ; -105,2  ; 
2150000 ; -105,4  ; 
2155000 ; -105,2  ; 
2160000 ; -105,1  ; 
2165000 ; -105,5  ; 
2170000 ; -105,4  ; 
2175000 ; -105,1  ; 
2180000 ; -105,2  ; 
2185000 ; -105,4  ; 
2190000 ; -105,1  ; 
2195000 ; -105,2  ; 
2200000 ; -105,4  ; 
2205000 ; -105,3  ; 
2210000 ; -105,1  ; 
2215000 ; -105,5  ; 
2220000 ; -106,0  ; 
2225000 ; -106,0  ; 
2230000 ; -106,0  ; 
2235000 ; -106,2  ; 
2240000 ; -106,3  ; 
2245000 ; -106,0  ; 
2250000 ; -106,2  ; 
2255000 ; -106,0  ; 
2260000 ; -106,4  ; 
2265000 ; -106,5  ; 
2270000 ; -106,0  ; 
2275000 ; -106,4  ; 
2280000 ; -106,5  ; 
2285000 ; -106,4  ; 
2290000 ; -106,9  ; 
2295000 ; -106,8  ; 
2300000 ; -107,1  ; 
2305000 ; -107,6  ; 
2310000 ; -107,0  ; 
2315000 ; -107,6  ; 
2320000 ; -107,5  ; 
2325000 ; -108,1  ; 
2330000 ; -107,8  ; 
2335000 ; -108,0  ; 
2340000 ; -108,0  ; 
2345000 ; -108,3  ; 
2350000 ; -108,3  ; 
2355000 ; -108,3  ; 
2360000 ; -108,5  ; 
2365000 ; -108,5  ; 
2370000 ; -108,7  ; 
2375000 ; -109,0  ; 
2380000 ; -109,1  ; 
2385000 ; -109,1  ; 
2390000 ; -109,2  ; 
2395000 ; -108,5  ; 
2400000 ; -109,2  ; 
2405000 ; -108,9  ; 
2410000 ; -108,8  ; 
2415000 ; -109,1  ; 
2420000 ; -108,3  ; 
2425000 ; -108,7  ; 
2430000 ; -108,6  ; 
2435000 ; -109,1  ; 
2440000 ; -109,0  ; 
2445000 ; -107,9  ; 
2450000 ; -108,6  ; 
2455000 ; -108,6  ; 
2460000 ; -108,3  ; 
2465000 ; -108,5  ; 
2470000 ; -108,8  ; 
2475000 ; -108,7  ; 
2480000 ; -108,5  ; 
2485000 ; -109,2  ; 
2490000 ; -109,1  ; 
2495000 ; -109,7  ; 
2500000 ; -108,5  ; 
2505000 ; -107,9  ; 
2510000 ; -107,5  ; 
2515000 ; -107,1  ; 
2520000 ; -106,7  ; 
2525000 ; -104,4  ; 
2530000 ; -104,9  ; 
2535000 ; -104,1  ; 
2540000 ; -104,9  ; 
2545000 ; -103,9  ; 
2550000 ; -102,6  ; 
2555000 ; -103,0  ; 
2560000 ; -102,5  ; 
2565000 ; -103,2  ; 
2570000 ; -104,1  ; 
2575000 ; -102,8  ; 
2580000 ; -102,5  ; 
2585000 ; -101,9  ; 
2590000 ; -102,7  ; 
2595000 ; -102,8  ; 
2600000 ; -103,2  ; 
2605000 ; -103,5  ; 
2610000 ; -106,3  ; 
2615000 ; -107,2  ; 
2620000 ; -107,3  ; 
2625000 ; -106,7  ; 
2630000 ; -106,9  ; 
2635000 ; -106,8  ; 
2640000 ; -106,7  ; 
2645000 ; -106,8  ; 
2650000 ; -107,0  ; 
2655000 ; -106,8  ; 
2660000 ; -106,4  ; 
2665000 ; -106,3  ; 
2670000 ; -106,4  ; 
2675000 ; -106,6  ; 
2680000 ; -106,5  ; 
2685000 ; -106,7  ; 
2690000 ; -106,7  ; 
2695000 ; -106,6  ; 
2700000 ; -106,5  ; 
2705000 ; -106,4  ; 
2710000 ; -106,5  ; 
2715000 ; -106,4  ; 
2720000 ; -106,3  ; 
2725000 ; -106,4  ; 
2730000 ; -106,4  ; 
2735000 ; -106,4  ; 
2740000 ; -106,7  ; 
2745000 ; -106,4  ; 
2750000 ; -106,5  ; 
2755000 ; -106,6  ; 
2760000 ; -106,5  ; 
2765000 ; -106,7  ; 
2770000 ; -107,0  ; 
2775000 ; -106,8  ; 
2780000 ; -106,7  ; 
2785000 ; -106,8  ; 
2790000 ; -107,0  ; 
2795000 ; -107,0  ; 
2800000 ; -107,0  ; 
2805000 ; -107,3  ; 
2810000 ; -107,2  ; 
2815000 ; -107,4  ; 
2820000 ; -107,4  ; 
2825000 ; -107,5  ; 
2830000 ; -107,5  ; 
2835000 ; -107,4  ; 
2840000 ; -107,9  ; 
2845000 ; -108,0  ; 
2850000 ; -108,0  ; 
2855000 ; -108,4  ; 
2860000 ; -108,5  ; 
2865000 ; -107,8  ; 
2870000 ; -108,3  ; 
2875000 ; -108,2  ; 
2880000 ; -108,9  ; 
2885000 ; -108,5  ; 
2890000 ; -109,0  ; 
2895000 ; -108,9  ; 
2900000 ; -108,8  ; 
2905000 ; -109,1  ; 
2910000 ; -109,2  ; 
2915000 ; -109,4  ; 
2920000 ; -109,1  ; 
2925000 ; -109,3  ; 
2930000 ; -109,6  ; 
2935000 ; -110,0  ; 
2940000 ; -110,1  ; 
2945000 ; -109,8  ; 
2950000 ; -109,9  ; 
2955000 ; -110,1  ; 
2960000 ; -109,9  ; 
2965000 ; -110,1  ; 
2970000 ; -109,9  ; 
2975000 ; -110,0  ; 
2980000 ; -110,1  ; 
2985000 ; -110,1  ; 
2990000 ; -106,1  ; 
2995000 ; -107,9  ; 
3000000 ; -109,8  ; 
3005000 ; -110,2  ; 
3010000 ; -110,2  ; 
3015000 ; -110,5  ; 
3020000 ; -110,4  ; 
3025000 ; -110,7  ; 
3030000 ; -110,5  ; 
3035000 ; -110,1  ; 
3040000 ; -109,1  ; 
3045000 ; -109,4  ; 
3050000 ; -109,8  ; 
3055000 ; -109,0  ; 
3060000 ; -109,5  ; 
3065000 ; -109,6  ; 
3070000 ; -109,5  ; 
3075000 ; -110,2  ; 
3080000 ; -109,9  ; 
3085000 ; -109,5  ; 
3090000 ; -109,6  ; 
3095000 ; -109,8  ; 
3100000 ; -109,4  ; 
3105000 ; -109,1  ; 
3110000 ; -108,9  ; 
3115000 ; -109,3  ; 
3120000 ; -108,7  ; 
3125000 ; -109,3  ; 
3130000 ; -109,2  ; 
3135000 ; -108,5  ; 
3140000 ; -108,6  ; 
3145000 ; -107,6  ; 
3150000 ; -108,3  ; 
3155000 ; -108,3  ; 
3160000 ; -108,2  ; 
3165000 ; -108,1  ; 
3170000 ; -107,6  ; 
3175000 ; -107,8  ; 
3180000 ; -108,0  ; 
3185000 ; -107,6  ; 
3190000 ; -107,9  ; 
3195000 ; -107,6  ; 
3200000 ; -107,5  ; 
3205000 ; -107,4  ; 
3210000 ; -107,6  ; 
3215000 ; -107,5  ; 
3220000 ; -107,6  ; 
3225000 ; -107,2  ; 
3230000 ; -107,7  ; 
3235000 ; -107,6  ; 
3240000 ; -107,3  ; 
3245000 ; -107,4  ; 
3250000 ; -107,5  ; 
3255000 ; -107,5  ; 
3260000 ; -106,9  ; 
3265000 ; -107,1  ; 
3270000 ; -107,0  ; 
3275000 ; -107,2  ; 
3280000 ; -107,2  ; 
3285000 ; -107,4  ; 
3290000 ; -106,9  ; 
3295000 ; -107,5  ; 
3300000 ; -107,4  ; 
3305000 ; -107,3  ; 
3310000 ; -107,4  ; 
3315000 ; -107,2  ; 
3320000 ; -107,0  ; 
3325000 ; -107,4  ; 
3330000 ; -107,3  ; 
3335000 ; -107,4  ; 
3340000 ; -107,6  ; 
3345000 ; -107,4  ; 
3350000 ; -107,3  ; 
3355000 ; -107,5  ; 
3360000 ; -107,6  ; 
3365000 ; -107,6  ; 
3370000 ; -108,0  ; 
3375000 ; -107,6  ; 
3380000 ; -107,8  ; 
3385000 ; -108,3  ; 
3390000 ; -108,0  ; 
3395000 ; -107,9  ; 
3400000 ; -108,4  ; 
3405000 ; -108,4  ; 
3410000 ; -108,8  ; 
3415000 ; -108,2  ; 
3420000 ; -109,0  ; 
3425000 ; -108,5  ; 
3430000 ; -108,6  ; 
3435000 ; -109,0  ; 
3440000 ; -108,8  ; 
3445000 ; -109,0  ; 
3450000 ; -109,2  ; 
3455000 ; -108,4  ; 
3460000 ; -109,2  ; 
3465000 ; -109,4  ; 
3470000 ; -109,2  ; 
3475000 ; -109,4  ; 
3480000 ; -109,1  ; 
3485000 ; -109,6  ; 
3490000 ; -109,7  ; 
3495000 ; -109,7  ; 
3500000 ; -100,0  ; 
3505000 ; -100,2  ; 
3510000 ; -100,5  ; 
3515000 ; -100,2  ; 
3520000 ; -100,1  ; 
3525000 ; -100,6  ; 
3530000 ; -100,5  ; 
3535000 ; -100,6  ; 
3540000 ; -100,5  ; 
3545000 ; -100,7  ; 
3550000 ; -100,7  ; 
3555000 ; -100,5  ; 
3560000 ; -100,3  ; 
3565000 ; -100,2  ; 
3570000 ; -100,4  ; 
3575000 ; -100,5  ; 
3580000 ; -100,3  ; 
3585000 ; -100,9  ; 
3590000 ; -101,1  ; 
3595000 ; -100,9  ; 
3600000 ; -100,8  ; 
3605000 ; -101,0  ; 
3610000 ; -100,7  ; 
3615000 ; -100,1  ; 
3620000 ; -100,0  ; 
3625000 ; -100,2  ; 
3630000 ; -100,2  ; 
3635000 ; -100,0  ; 
3640000 ; -100,1  ; 
3645000 ; -99,8  ; 
3650000 ; -100,1  ; 
3655000 ; -100,0  ; 
3660000 ; -99,8  ; 
3665000 ; -98,9  ; 
3670000 ; -99,4  ; 
3675000 ; -99,5  ; 
3680000 ; -98,9  ; 
3685000 ; -99,7  ; 
3690000 ; -99,8  ; 
3695000 ; -99,4  ; 
3700000 ; -98,9  ; 
3705000 ; -99,2  ; 
3710000 ; -99,1  ; 
3715000 ; -98,8  ; 
3720000 ; -99,1  ; 
3725000 ; -98,2  ; 
3730000 ; -98,6  ; 
3735000 ; -98,8  ; 
3740000 ; -98,6  ; 
3745000 ; -98,4  ; 
3750000 ; -98,4  ; 
3755000 ; -98,0  ; 
3760000 ; -97,9  ; 
3765000 ; -98,1  ; 
3770000 ; -97,8  ; 
3775000 ; -97,9  ; 
3780000 ; -97,6  ; 
3785000 ; -97,6  ; 
3790000 ; -98,0  ; 
3795000 ; -97,3  ; 
3800000 ; -97,5  ; 
3805000 ; -97,6  ; 
3810000 ; -97,4  ; 
3815000 ; -96,4  ; 
3820000 ; -97,4  ; 
3825000 ; -97,5  ; 
3830000 ; -97,1  ; 
3835000 ; -97,3  ; 
3840000 ; -97,3  ; 
3845000 ; -97,4  ; 
3850000 ; -97,1  ; 
3855000 ; -97,3  ; 
3860000 ; -97,3  ; 
3865000 ; -97,2  ; 
3870000 ; -97,0  ; 
3875000 ; -96,9  ; 
3880000 ; -97,3  ; 
3885000 ; -97,3  ; 
3890000 ; -97,3  ; 
3895000 ; -97,6  ; 
3900000 ; -97,3  ; 
3905000 ; -97,9  ; 
3910000 ; -97,9  ; 
3915000 ; -97,5  ; 
3920000 ; -97,9  ; 
3925000 ; -97,9  ; 
3930000 ; -98,3  ; 
3935000 ; -98,0  ; 
3940000 ; -98,2  ; 
3945000 ; -98,2  ; 
3950000 ; -98,5  ; 
3955000 ; -98,8  ; 
3960000 ; -99,0  ; 
3965000 ; -99,0  ; 
3970000 ; -99,2  ; 
3975000 ; -99,3  ; 
3980000 ; -99,5  ; 
3985000 ; -99,5  ; 
3990000 ; -100,0  ; 
3995000 ; -99,7  ; 
4000000 ; -99,9  ; 
4005000 ; -110,3  ; 
4010000 ; -110,3  ; 
4015000 ; -110,4  ; 
4020000 ; -110,2  ; 
4025000 ; -110,8  ; 
4030000 ; -110,7  ; 
4035000 ; -110,8  ; 
4040000 ; -111,1  ; 
4045000 ; -111,0  ; 
4050000 ; -111,3  ; 
4055000 ; -111,8  ; 
4060000 ; -111,3  ; 
4065000 ; -111,7  ; 
4070000 ; -111,4  ; 
4075000 ; -111,8  ; 
4080000 ; -111,8  ; 
4085000 ; -112,0  ; 
4090000 ; -112,2  ; 
4095000 ; -112,2  ; 
4100000 ; -112,2  ; 
4105000 ; -112,2  ; 
4110000 ; -112,2  ; 
4115000 ; -112,2  ; 
4120000 ; -112,4  ; 
4125000 ; -112,3  ; 
4130000 ; -112,4  ; 
4135000 ; -112,4  ; 
4140000 ; -112,6  ; 
4145000 ; -112,5  ; 
4150000 ; -112,5  ; 
4155000 ; -112,5  ; 
4160000 ; -112,5  ; 
4165000 ; -112,9  ; 
4170000 ; -112,7  ; 
4175000 ; -112,3  ; 
4180000 ; -112,7  ; 
4185000 ; -112,7  ; 
4190000 ; -112,9  ; 
4195000 ; -112,6  ; 
4200000 ; -112,9  ; 
4205000 ; -112,8  ; 
4210000 ; -112,7  ; 
4215000 ; -112,8  ; 
4220000 ; -112,9  ; 
4225000 ; -112,9  ; 
4230000 ; -112,9  ; 
4235000 ; -112,9  ; 
4240000 ; -113,0  ; 
4245000 ; -112,9  ; 
4250000 ; -112,9  ; 
4255000 ; -113,0  ; 
4260000 ; -113,1  ; 
4265000 ; -113,0  ; 
4270000 ; -113,0  ; 
4275000 ; -112,8  ; 
4280000 ; -112,6  ; 
4285000 ; -113,0  ; 
4290000 ; -112,8  ; 
4295000 ; -112,8  ; 
4300000 ; -113,2  ; 
4305000 ; -112,9  ; 
4310000 ; -112,8  ; 
4315000 ; -113,0  ; 
4320000 ; -113,0  ; 
4325000 ; -112,8  ; 
4330000 ; -112,8  ; 
4335000 ; -112,7  ; 
4340000 ; -95,4  ; 
4345000 ; -90,6  ; 
4350000 ; -90,7  ; 
4355000 ; -91,4  ; 
4360000 ; -97,5  ; 
4365000 ; -108,4  ; 
4370000 ; -112,2  ; 
4375000 ; -112,2  ; 
4380000 ; -112,3  ; 
4385000 ; -112,6  ; 
4390000 ; -112,5  ; 
4395000 ; -112,5  ; 
4400000 ; -112,4  ; 
4405000 ; -112,4  ; 
4410000 ; -112,1  ; 
4415000 ; -112,2  ; 
4420000 ; -112,0  ; 
4425000 ; -111,6  ; 
4430000 ; -112,2  ; 
4435000 ; -112,0  ; 
4440000 ; -112,0  ; 
4445000 ; -112,4  ; 
4450000 ; -112,1  ; 
4455000 ; -111,9  ; 
4460000 ; -111,8  ; 
4465000 ; -111,7  ; 
4470000 ; -111,8  ; 
4475000 ; -111,9  ; 
4480000 ; -111,9  ; 
4485000 ; -111,6  ; 
4490000 ; -103,1  ; 
4495000 ; -110,5  ; 
4500000 ; -111,6  ; 
4505000 ; -111,6  ; 
4510000 ; -111,5  ; 
4515000 ; -111,4  ; 
4520000 ; -111,4  ; 
4525000 ; -111,3  ; 
4530000 ; -111,1  ; 
4535000 ; -111,3  ; 
4540000 ; -111,5  ; 
4545000 ; -111,4  ; 
4550000 ; -111,1  ; 
4555000 ; -111,1  ; 
4560000 ; -111,3  ; 
4565000 ; -111,4  ; 
4570000 ; -111,5  ; 
4575000 ; -111,2  ; 
4580000 ; -111,4  ; 
4585000 ; -111,4  ; 
4590000 ; -111,5  ; 
4595000 ; -111,4  ; 
4600000 ; -111,2  ; 
4605000 ; -111,4  ; 
4610000 ; -111,2  ; 
4615000 ; -111,3  ; 
4620000 ; -111,4  ; 
4625000 ; -111,6  ; 
4630000 ; -111,3  ; 
4635000 ; -111,3  ; 
4640000 ; -111,3  ; 
4645000 ; -111,3  ; 
4650000 ; -111,4  ; 
4655000 ; -111,3  ; 
4660000 ; -111,3  ; 
4665000 ; -111,4  ; 
4670000 ; -111,4  ; 
4675000 ; -111,6  ; 
4680000 ; -111,5  ; 
4685000 ; -111,5  ; 
4690000 ; -111,2  ; 
4695000 ; -111,4  ; 
4700000 ; -111,6  ; 
4705000 ; -111,4  ; 
4710000 ; -111,6  ; 
4715000 ; -111,7  ; 
4720000 ; -111,6  ; 
4725000 ; -111,0  ; 
4730000 ; -111,4  ; 
4735000 ; -111,6  ; 
4740000 ; -111,7  ; 
4745000 ; -111,4  ; 
4750000 ; -111,5  ; 
4755000 ; -111,2  ; 
4760000 ; -111,5  ; 
4765000 ; -111,4  ; 
4770000 ; -111,4  ; 
4775000 ; -111,5  ; 
4780000 ; -111,2  ; 
4785000 ; -111,4  ; 
4790000 ; -111,4  ; 
4795000 ; -110,8  ; 
4800000 ; -111,0  ; 
4805000 ; -111,3  ; 
4810000 ; -111,3  ; 
4815000 ; -111,3  ; 
4820000 ; -111,3  ; 
4825000 ; -111,7  ; 
4830000 ; -111,7  ; 
4835000 ; -111,3  ; 
4840000 ; -111,3  ; 
4845000 ; -111,4  ; 
4850000 ; -111,5  ; 
4855000 ; -111,4  ; 
4860000 ; -111,1  ; 
4865000 ; -111,5  ; 
4870000 ; -111,2  ; 
4875000 ; -111,3  ; 
4880000 ; -111,4  ; 
4885000 ; -111,2  ; 
4890000 ; -111,1  ; 
4895000 ; -110,9  ; 
4900000 ; -111,1  ; 
4905000 ; -110,8  ; 
4910000 ; -111,0  ; 
4915000 ; -111,1  ; 
4920000 ; -111,0  ; 
4925000 ; -110,4  ; 
4930000 ; -110,7  ; 
4935000 ; -110,7  ; 
4940000 ; -110,5  ; 
4945000 ; -110,3  ; 
4950000 ; -110,2  ; 
4955000 ; -110,3  ; 
4960000 ; -110,0  ; 
4965000 ; -110,6  ; 
4970000 ; -110,2  ; 
4975000 ; -110,1  ; 
4980000 ; -110,0  ; 
4985000 ; -109,9  ; 
4990000 ; -110,1  ; 
4995000 ; -110,1  ; 
5000000 ; -109,9  ; 
5005000 ; -109,5  ; 
5010000 ; -109,4  ; 
5015000 ; -109,3  ; 
5020000 ; -109,6  ; 
5025000 ; -109,2  ; 
5030000 ; -109,3  ; 
5035000 ; -109,4  ; 
5040000 ; -109,5  ; 
5045000 ; -109,3  ; 
5050000 ; -109,4  ; 
5055000 ; -109,5  ; 
5060000 ; -109,2  ; 
5065000 ; -109,3  ; 
5070000 ; -109,1  ; 
5075000 ; -108,7  ; 
5080000 ; -109,1  ; 
5085000 ; -108,8  ; 
5090000 ; -108,9  ; 
5095000 ; -108,7  ; 
5100000 ; -88,7  ; 
5105000 ; -89,0  ; 
5110000 ; -89,0  ; 
5115000 ; -88,4  ; 
5120000 ; -88,8  ; 
5125000 ; -88,8  ; 
5130000 ; -88,6  ; 
5135000 ; -88,7  ; 
5140000 ; -88,5  ; 
5145000 ; -88,6  ; 
5150000 ; -88,9  ; 
5155000 ; -88,7  ; 
5160000 ; -88,5  ; 
5165000 ; -88,7  ; 
5170000 ; -88,7  ; 
5175000 ; -88,6  ; 
5180000 ; -88,7  ; 
5185000 ; -88,8  ; 
5190000 ; -88,5  ; 
5195000 ; -87,9  ; 
5200000 ; -88,9  ; 
5205000 ; -88,5  ; 
5210000 ; -88,5  ; 
5215000 ; -88,5  ; 
5220000 ; -88,4  ; 
5225000 ; -88,4  ; 
5230000 ; -88,5  ; 
5235000 ; -88,5  ; 
5240000 ; -88,8  ; 
5245000 ; -88,7  ; 
5250000 ; -88,7  ; 
5255000 ; -88,6  ; 
5260000 ; -88,7  ; 
5265000 ; -88,9  ; 
5270000 ; -88,7  ; 
5275000 ; -88,6  ; 
5280000 ; -88,7  ; 
5285000 ; -88,9  ; 
5290000 ; -88,4  ; 
5295000 ; -88,6  ; 
5300000 ; -88,5  ; 
5305000 ; -88,5  ; 
5310000 ; -88,8  ; 
5315000 ; -88,8  ; 
5320000 ; -88,8  ; 
5325000 ; -88,8  ; 
5330000 ; -88,7  ; 
5335000 ; -88,8  ; 
5340000 ; -88,6  ; 
5345000 ; -88,8  ; 
5350000 ; -88,1  ; 
5355000 ; -88,2  ; 
5360000 ; -88,0  ; 
5365000 ; -87,9  ; 
5370000 ; -88,5  ; 
5375000 ; -88,6  ; 
5380000 ; -88,3  ; 
5385000 ; -88,8  ; 
5390000 ; -88,6  ; 
5395000 ; -88,4  ; 
5400000 ; -88,1  ; 
5405000 ; -88,2  ; 
5410000 ; -88,2  ; 
5415000 ; -88,3  ; 
5420000 ; -88,2  ; 
5425000 ; -88,1  ; 
5430000 ; -88,4  ; 
5435000 ; -89,4  ; 
5440000 ; -88,4  ; 
5445000 ; -88,4  ; 
5450000 ; -88,0  ; 
5455000 ; -88,5  ; 
5460000 ; -88,8  ; 
5465000 ; -88,3  ; 
5470000 ; -88,7  ; 
5475000 ; -88,5  ; 
5480000 ; -88,6  ; 
5485000 ; -88,5  ; 
5490000 ; -88,3  ; 
5495000 ; -86,9  ; 
5500000 ; -87,7  ; 
5505000 ; -107,3  ; 
5510000 ; -107,5  ; 
5515000 ; -107,1  ; 
5520000 ; -106,9  ; 
5525000 ; -107,2  ; 
5530000 ; -106,6  ; 
5535000 ; -107,5  ; 
5540000 ; -107,1  ; 
5545000 ; -107,2  ; 
5550000 ; -107,6  ; 
5555000 ; -107,8  ; 
5560000 ; -107,1  ; 
5565000 ; -107,1  ; 
5570000 ; -107,7  ; 
5575000 ; -107,2  ; 
5580000 ; -107,2  ; 
5585000 ; -106,9  ; 
5590000 ; -107,3  ; 
5595000 ; -107,0  ; 
5600000 ; -106,8  ; 
5605000 ; -107,1  ; 
5610000 ; -107,1  ; 
5615000 ; -106,8  ; 
5620000 ; -107,2  ; 
5625000 ; -107,1  ; 
5630000 ; -107,2  ; 
5635000 ; -107,2  ; 
5640000 ; -107,5  ; 
5645000 ; -107,6  ; 
5650000 ; -107,6  ; 
